target,elo_diff,elo_hard_diff,rank_diff,rank_points_diff,elo_clay_diff,elo_grass_diff,age_diff,height_diff
0,-309.489764543873,-245.35197669739637,22.0,-3236.0,-71.92467018466914,-33.82754623094206,-0.09999999999999787,8.0
1,143.83763659931583,41.39251124884686,-3.0,250.0,141.59850220925773,-32.5734321691516,3.0,-4.0
0,-74.8672288057885,-84.33279345442429,65.0,-681.0,-134.08527864964344,54.02301177306117,2.400000000000002,-10.0
1,190.76458305021697,300.7369196254415,-40.0,329.0,97.80084398883946,263.36690543141026,6.300000000000004,-2.0
0,-121.31916183182375,-166.90790621892825,-6.0,240.0,43.79416706693314,-21.62453250971612,-0.8999999999999986,-0.0
1,129.42854858293163,100.29402194449176,-13.0,78.0,8.26019859230587,-32.618411079098905,-5.899999999999999,13.0
1,66.540134258521,106.21218668515598,3.0,-34.0,297.0280801868448,183.62505743679117,7.699999999999999,-33.0
1,-276.8648819053992,-194.70344988375564,192.0,-796.0,-211.2166961873736,-340.7874353486534,1.2000000000000028,-3.0
1,-99.71860295259148,-49.853858182614886,32.0,-243.0,-14.529946964115652,42.89253911361743,-5.0,5.0
0,109.71356449936025,88.1042090184742,35.0,-459.0,-92.98265916417517,109.71356449936025,0.8000000000000007,11.0
0,42.900263354427125,60.01801231398076,-29.0,1248.0,64.74685673475051,-23.06082956000273,0.6000000000000014,-0.0
1,-105.05476703100726,-103.59158318677964,48.0,-780.0,-79.8404583488284,100.63507264983514,-5.0,8.0
1,199.1599148377943,190.66854911376572,-36.0,3629.0,85.27228459987168,76.31218846693832,-5.600000000000001,0.0
1,-174.42105530191134,-102.42209032400251,10.0,-324.0,27.705582681004216,150.03437476037993,8.0,-6.0
0,-114.73675689915444,-148.3422213582105,74.0,-1692.0,-27.95250726424092,-128.7278180721421,0.10000000000000142,3.0
1,-32.78979734228801,-105.53759295876762,64.0,-465.0,114.06135246786971,138.70791544710232,-4.100000000000001,-3.0
1,226.81607275716487,225.3969228121989,-210.0,2613.0,215.1758698788342,188.55074267215082,-0.3999999999999986,-5.0
0,-186.4712070485009,-160.61136691624029,-18.0,513.0,52.18746647209605,-17.72544898288129,1.6999999999999993,-5.0
1,61.17811748092913,-8.495421681736843,-21.0,339.0,81.47601014263205,65.40775126819767,-1.6999999999999993,26.0
1,-26.42215371474731,-0.8440601774827883,-41.0,1745.0,33.884737494680394,-89.39362941791296,-12.100000000000001,-3.0
0,115.98483724161383,115.0617203980014,-69.0,1980.0,157.2614085559303,-60.895611073839746,-2.1000000000000014,-8.0
1,-38.30690264231248,-7.949255072676806,2.0,-1130.0,55.319394699858776,119.82669396450046,1.3999999999999986,5.0
1,349.55772704772835,338.13162087847127,-115.0,6135.0,164.13315337091717,-106.11307236608422,3.5,8.0
0,-309.91618737294493,-337.20681812338285,64.0,-4659.0,-285.75519000856775,-135.69681971449904,2.900000000000002,-18.0
1,211.09010511845122,173.538379434759,-13.0,4249.0,192.22923931688933,-240.35010812610017,2.0,0.0
0,231.57067919330893,241.1762773477035,-104.0,1990.0,86.58729102882853,40.28982628217864,10.8,6.0
1,-40.05928230868312,-32.576576101480214,-39.0,510.0,132.59952761548607,86.30346875208306,3.5,-8.0
1,32.12996710180755,57.024366271637746,-47.0,590.0,154.47528944623832,55.209665931281734,0.1999999999999993,18.0
1,-374.65678704926177,-327.54392646353153,76.0,-5189.0,-350.8230659747844,-48.430999553917445,-2.0,-10.0
1,-5.152459632391356,-50.5095403469611,57.0,-825.0,-84.89170626438386,142.98883393328765,-6.5,-2.0
1,266.01149278119783,226.82906105414668,-131.0,1344.0,65.11231621228353,-71.15158737461252,-0.8999999999999986,18.0
0,-109.0144623427384,-45.54523232960878,179.0,-1552.0,-129.84265132801283,7.185826044965324,-6.0,2.0
1,303.8830541753025,171.5308915799094,-101.0,2924.0,310.6777287056516,-27.76803472506481,-0.10000000000000142,-13.0
1,141.86445947990273,61.340724672296574,-27.0,1979.0,382.23244744313115,-159.67088669240184,-4.200000000000003,-10.0
0,-51.31874064213184,-90.01652939635801,92.0,-1217.0,-221.2564447339803,-223.82656775524924,-10.0,-30.0
0,-159.16169177135794,-154.26489844805337,86.0,-1450.0,-98.03257300986002,-174.20087116095124,4.5,-5.0
1,31.418927222126058,46.09211300477341,-56.0,1589.0,3.647456748980858,181.10797481488612,-9.399999999999999,5.0
0,-148.35556344932456,-106.21060683687506,60.0,-614.0,-103.37379103791818,-109.72284459949356,5.400000000000002,-13.0
1,-74.98042382302265,-88.00527198708392,60.0,-1023.0,-201.7026105859627,-74.98042382302265,-6.800000000000001,11.0
0,-12.806064531337142,33.10367670342566,-45.0,584.0,-31.355680191349848,5.10234392736038,1.8999999999999986,15.0
0,-512.977799570479,-461.196700885135,1018.0,-9930.0,-70.97815290338394,-63.07968917036487,12.5,-18.0
1,183.2457980827685,99.890985361081,-34.0,5437.0,-9.911128989093186,-196.9540569847561,-8.599999999999998,15.0
0,-18.751159833838074,-18.595719506110072,79.0,-966.0,11.806760919079125,56.388610232092105,-1.1000000000000014,-0.0
1,100.07072559459971,128.80424778771044,-11.0,660.0,208.81632948294373,225.38270800079886,7.5,8.0
0,92.5878633346515,101.0093005280828,-26.0,1355.0,138.91241237633994,-5.867990428675512,-2.200000000000003,-11.0
0,-182.46995273413586,-178.86691279967113,32.0,-3639.0,-85.27228459987168,-76.31218846693832,5.700000000000003,-0.0
0,-18.381914573904623,-65.47885026180802,49.0,-550.0,-148.43959177818897,-125.68960352849558,-13.399999999999999,-13.0
1,-111.05227092158839,-82.63823712420321,29.0,-693.0,21.50165364350528,-40.887772641062384,-7.699999999999999,13.0
1,54.6551088205415,42.87689567191592,-24.0,635.0,78.24102671072183,36.03599407782258,-2.1999999999999993,8.0
0,201.00203302602927,196.67452767837608,-91.0,2024.0,236.92212374837254,227.61776128051474,1.0999999999999979,-3.0
1,-249.3683853448283,-230.19417778553793,32.0,-5305.0,-246.76771093950902,-25.46346174056498,1.5,3.0
1,71.57779476245128,215.26999167229883,-13.0,254.0,-119.27782877785785,84.55700742894237,-2.1000000000000014,8.0
1,112.52163621699128,98.33548151512309,-16.0,1060.0,32.47985867168086,-17.31072134409783,-3.0,-25.0
0,-90.16649959295319,-86.42102746491605,56.0,-911.0,-40.698771212585825,2.2694364816375128,4.300000000000001,-16.0
1,-170.8810091794437,-139.44801768789193,40.0,-1480.0,-157.79506775174627,-130.46602949534144,-4.300000000000001,-3.0
0,-72.37094805088941,-18.843390630978547,-9.0,411.0,68.85691593725278,239.90065567446163,5.300000000000001,7.0
0,26.15554552395747,-6.712030320290751,12.0,-61.0,47.934230253382566,26.15554552395747,0.6000000000000014,-5.0
0,-156.20961478339086,-129.71738917400012,30.0,-1460.0,-92.8756945095472,-213.34180393215047,-2.0,10.0
0,46.53196566985116,31.136781792179136,-10.0,711.0,-90.33731197488805,16.025219097416993,-15.299999999999997,-15.0
0,-41.061219009334536,-92.47692144749817,-32.0,775.0,159.9344545125673,2.808341945229813,7.599999999999998,-5.0
1,398.1843906564359,341.20881063371917,-56.0,8820.0,23.140716635989747,131.00446961007196,2.0,10.0
1,363.4382308476563,360.53459579625223,-84.0,9067.0,0.7074818036046508,86.40933020405487,3.5,2.0
0,90.06265745030623,114.1832938307598,-18.0,805.0,235.89698603700867,301.4671156883851,6.099999999999998,-0.0
1,283.15320186073745,232.4229183206594,-37.0,3728.0,-69.48167160571575,-229.45058392057695,-9.0,-10.0
1,-150.64456590856162,-115.69634013843097,78.0,-2775.0,-270.79812109612953,184.85983451658058,-7.800000000000001,26.0
1,-24.237685457562975,-45.80393949974109,12.0,-390.0,-34.94908156041015,20.37944643640958,0.3999999999999986,0.0
1,-95.56537914066075,-56.4027652492307,6.0,-144.0,-104.38161516501214,-9.133381046988006,4.600000000000001,5.0
1,-276.181369666549,-244.88331103203518,29.0,-3456.0,-161.59247774106507,-85.94095735020187,0.7000000000000028,8.0
1,-248.88011389872577,-227.28071305223762,10.0,-7030.0,185.6417205324767,112.37818185992592,7.799999999999997,-15.0
1,121.42737042338331,77.8786717712976,-13.0,404.0,49.66288916902636,-63.35947650868138,-4.199999999999999,-5.0
0,-328.99540940474094,-318.0378338892781,79.0,-4236.0,-135.0065133826863,113.84810130511028,-2.6999999999999993,8.0
0,-274.7370260919747,-303.58721937385417,29.0,-5282.0,-175.71709503440297,63.98347092791573,3.1999999999999993,-2.0
0,-140.01413388818446,-37.289210767885834,-61.0,950.0,18.364753408798833,-87.52481423326685,12.8,11.0
1,-6.9893165770208725,-62.025538146948975,19.0,-1121.0,-72.97402710417646,-223.34424837816232,-13.399999999999999,8.0
1,139.40716184349276,127.33646003554281,-39.0,495.0,192.29409036790298,256.6186165664162,3.3999999999999986,18.0
0,70.0770098203734,-106.9935755114061,-25.0,1012.0,-24.383936905551764,-342.4871391190843,-7.599999999999998,-13.0
1,-303.89785383537924,-280.8231046045871,35.0,-246.0,-144.71204244443697,-122.81982359860035,-5.9999999999999964,-28.0
1,234.9994037825138,183.71083625443362,-203.0,1204.0,80.03533125687022,-75.84048491873773,4.200000000000003,-5.0
0,-449.2049072336042,-375.9287716402864,54.0,-4013.0,-222.36380952049103,-61.085009011819466,6.200000000000003,-0.0
0,33.00926322642408,-2.520393739927158,10.0,-297.0,123.17497024240834,-52.153886316164744,-11.200000000000003,3.0
0,-235.04651173119714,-199.6244878643654,105.0,-2327.0,-152.17671178948103,116.17801856433857,5.100000000000001,8.0
1,163.7712286066983,186.4608965352727,-86.0,1037.0,90.24488572916744,-50.13183489093217,-4.399999999999999,16.0
1,284.28983369359094,137.96613866195094,-73.0,1013.0,47.775951135922014,21.292471657131955,-9.2,3.0
1,229.16391970353038,226.53432138446442,-41.0,1346.0,270.10299940830964,277.313836071623,3.3000000000000007,13.0
0,72.15292471022872,128.2879911119037,-70.0,1705.0,133.03988324190027,-62.39615418508356,13.099999999999998,-18.0
0,-119.77563970559413,-44.21063326131093,199.0,-1391.0,-93.05350782161395,-60.172096816861085,1.8000000000000007,-8.0
1,441.205295056953,363.719550826351,-121.0,6351.0,250.189785022754,-57.913352779962,-6.199999999999999,18.0
0,120.6231049550504,79.62048144466985,-957.0,1063.0,127.49048686444007,199.33896246132872,-4.200000000000003,18.0
0,-14.357260509302023,-12.091593034130483,-22.0,193.0,72.83360881455019,216.78203533696842,17.9,-8.0
1,30.722896530416165,117.52780249917214,-12.0,96.0,-60.76795731478137,6.789335923243243,-6.099999999999998,3.0
0,-11.37623901482084,24.114683875594437,-48.0,114.0,-61.62683226396757,-116.06792290422413,14.500000000000004,-2.0
0,-215.35866744371629,-161.95025581495224,37.0,-256.0,-50.01070972731668,-74.80999373339455,2.799999999999997,-8.0
0,132.737993291644,149.92395685776955,-53.0,400.0,-69.72842461368873,-19.23474389775629,4.800000000000001,15.0
1,188.3144008729612,110.23770012463115,-53.0,334.0,-34.84548725749846,9.913672475558315,1.6999999999999993,-3.0
1,252.72404400862956,154.54485041369617,-52.0,908.0,153.11757550042876,-78.38257307126969,-2.3999999999999986,3.0
0,-81.2663569065412,-165.94765674118185,20.0,-403.0,-142.85409691605946,-168.7803228972939,0.40000000000000213,3.0
1,-188.5941513626292,-272.01009924795994,90.0,-1488.0,154.6646886693536,19.58942277948904,2.6999999999999993,8.0
1,210.99826536738578,153.52908497761814,-504.0,1118.0,-11.362922285407421,34.93313657799558,4.699999999999999,8.0
1,13.042229197890947,16.230954896904677,-49.0,320.0,-43.493107748588045,13.042229197890947,4.099999999999998,5.0
0,-151.53940282436088,-111.64867546586993,78.0,-1119.0,-268.46128130297575,-172.77767110826426,5.700000000000003,-2.0
1,-20.523427554221826,-31.806296201127452,26.0,-135.0,24.615952096210094,-18.35531516061269,-1.8999999999999986,5.0
0,-15.634508086110827,15.094620244133694,10.0,-94.0,-38.18406499232037,-8.992310753965512,-0.10000000000000142,-18.0
0,54.28339821306372,28.14044315623505,-35.0,291.0,-53.79144735747741,14.15762179679541,-3.8000000000000007,5.0
1,-25.926527867742152,-136.72521331381495,-14.0,138.0,86.71373711495744,-160.71880090814602,-1.8000000000000007,-10.0
0,-12.015460674715314,-6.3965343808429225,176.0,-562.0,-15.542515438379041,128.7949731871006,4.399999999999999,7.0
1,171.84624934409294,68.49216924076745,-112.0,907.0,45.08062674987082,134.85087651414347,-5.699999999999999,0.0
1,53.363116602413356,13.379974461342954,-211.0,610.0,-54.12613734483375,41.55747284987774,14.000000000000004,-10.0
0,-7.50027681759093,28.88291264397776,-10.0,71.0,-28.357481704737665,-142.4421546378485,10.600000000000001,-21.0
0,-141.14005308680635,-66.28943295888325,87.0,-430.0,-87.55041587701635,-225.33253778655262,4.100000000000001,3.0
1,-35.463502077514704,-10.233483004009031,25.0,-160.0,-4.387512045208268,25.329145354603043,0.40000000000000213,-2.0
1,74.8340627263292,34.39979408238901,-411.0,219.0,8.324023595317612,70.42785755164414,7.099999999999998,18.0
1,-23.40452457691208,19.83085820424526,-31.0,265.0,-69.10106610747175,-65.35170154639945,5.700000000000003,3.0
1,-40.631248865077396,-28.858733854059892,37.0,-237.0,-92.9254134041289,129.60106948509315,3.6999999999999993,13.0
0,269.5836120939455,279.5694831570238,-74.0,582.0,195.272560610827,33.39380409830528,5.600000000000001,8.0
0,48.13871328186019,-32.63787471761793,19.0,-158.0,29.173436691873576,-19.233235959086187,-5.099999999999998,-2.0
0,-47.69495570237518,-96.36808630610403,20.0,-198.0,141.56027870161756,-63.66936021816923,3.5,10.0
1,71.08876495213826,-44.82552012434303,-12.0,96.0,54.77445631612068,71.08876495213826,3.6999999999999993,6.0
0,150.1777720885243,178.0061223866535,-161.0,708.0,120.93636236344332,79.17697450422384,9.699999999999996,5.0
0,-153.2923714917713,-160.0871588052796,119.0,-710.0,-186.45014865342682,-2.0501874677274827,0.1999999999999993,-8.0
0,-73.49306756347528,-27.96138992203214,72.0,-389.0,12.490824386177337,-73.49306756347528,1.3000000000000007,5.0
0,104.5771199835192,82.45193970632499,-108.0,701.0,-22.937383321928564,-50.01603446040258,6.400000000000002,7.0
1,60.924255779242685,73.50753618705198,32.0,-362.0,-117.9846288274864,130.2000589724571,-2.5,13.0
0,-39.235709619032605,175.48703096047348,-13.0,303.0,-198.10533393080345,52.96456000153512,6.0,-5.0
0,103.12296144222296,132.69574348643664,-58.0,964.0,-126.45377251109949,-127.57836310872426,11.8,-10.0
0,-38.12396070791465,-76.04219917657429,28.0,-730.0,31.819026486404027,1.52378470876738,8.3,-15.0
0,-80.45395345195311,-10.465556965803216,71.0,-950.0,-11.299757968680069,-14.613767107982312,3.400000000000002,2.0
1,173.2519403188678,87.86569069697362,-255.0,963.0,131.53966584209252,34.64061309992485,12.399999999999999,-2.0
1,-21.44994853723415,-150.2649481032538,-33.0,272.0,85.37408449369445,-186.61181709225252,6.800000000000001,3.0
0,-13.337624166681508,169.291703896748,-20.0,467.0,-74.4514784355149,4.5341317086395065,3.3000000000000007,-3.0
1,21.544679392464104,127.22728590927704,-23.0,584.0,-102.94593886873758,101.5110825417537,0.09999999999999787,3.0
1,170.56798028883077,121.13649606147578,-91.0,1017.0,149.05397520477572,27.705894999128986,0.7000000000000028,2.0
1,-78.82655047373919,-44.85396527697412,-4.0,115.0,-9.857159021713187,-26.66584365763333,-1.7999999999999972,-8.0
1,147.37005359849172,109.63110758368703,-111.0,1009.0,78.89360336158506,35.72627394007054,3.6999999999999993,10.0
0,-241.1646115841204,-234.04938542154446,76.0,-1092.0,-103.66553989780459,50.72731934919602,8.100000000000001,-13.0
1,-51.6125202615724,-121.16585475605893,4.0,-138.0,-4.648161731760183,37.333521549220904,2.5,-5.0
1,-35.86521631719597,-42.20428290233713,-22.0,189.0,92.08872367113145,-168.8482119710186,3.3999999999999986,-15.0
0,-56.78696942665556,55.18972580573677,29.0,-670.0,-52.90572701707424,70.13648867423899,10.300000000000004,-8.0
0,19.51641049291902,57.06844870060149,79.0,-418.0,-124.14448892136556,128.08645699171848,3.3000000000000007,-12.0
0,-172.21570118697696,-103.21962070148265,66.0,-728.0,-102.15587884484353,35.656110537454424,1.1000000000000014,-8.0
0,66.79232591630876,6.909925083019061,-1.0,15.0,38.914027073716625,94.6650725958998,-2.5,13.0
1,-45.527868878534264,-38.33599732863513,52.0,-388.0,80.4157561317445,6.292696162805669,5.5,8.0
0,-67.77863277784127,-92.89253522118133,42.0,-558.0,65.58150532254899,7.968748807767952,-2.8000000000000007,-3.0
1,238.3603995166186,-27.92186535797373,-80.0,599.0,218.08171816708978,42.01120658467789,-3.1999999999999993,10.0
1,143.18901488134952,88.92752425060462,-11.0,76.0,98.59468078353302,111.86686074289696,-8.600000000000001,2.0
0,36.921597762008105,-30.84797463486916,8.0,-41.0,38.81947624050326,21.42584948338208,-4.799999999999997,-5.0
0,-38.28477676953685,-100.99835341251469,6.0,-23.0,-16.60220023638999,-177.2777793108105,-7.0000000000000036,2.0
1,83.52640804868815,175.22935857252423,12.0,-67.0,0.07977231371023663,151.33261419191717,0.8000000000000007,8.0
1,-187.1626596848473,-94.78577103612315,34.0,-230.0,-116.21581216991649,-45.81392056641721,3.8000000000000007,-15.0
0,5.838624403686708,75.39463660171737,10.0,-82.0,12.53092155973468,86.33860984059629,-8.5,2.0
0,-48.29896485380641,34.65225864577587,40.0,-267.0,-54.4204865338977,-86.75030030362063,5.100000000000001,2.0
0,-248.9803263822912,-290.1307291127214,80.0,-1815.0,-86.36898605117199,76.80786179285951,-5.800000000000001,-5.0
1,-12.912520702043821,14.244630464696456,5.0,-40.0,-89.13506834461168,-94.40443577120527,3.0,13.0
1,199.065083646449,230.3693685797225,-32.0,1270.0,-7.754792072648797,-75.33316715626052,-3.5000000000000036,0.0
0,15.066853844379239,59.739878711308165,38.0,-255.0,-42.622082498324744,-10.358204380466077,-6.0,-0.0
1,267.7599628899054,209.955577640196,-66.0,1720.0,73.67373244496639,5.858980672690905,6.399999999999999,8.0
0,-96.95822579162677,-50.42151725627991,52.0,-568.0,-147.8486604561117,-56.62716838059487,-2.6000000000000014,5.0
1,-244.50651704950565,-31.77512235372842,107.0,-1413.0,-224.9966079184096,-145.3325440979338,-4.300000000000001,0.0
1,-18.390977565632966,-77.30533637345115,-20.0,142.0,61.178755401810804,-46.93422701954273,-3.200000000000003,-10.0
0,-3.167731861185075,-64.23678063914872,23.0,-142.0,-46.72696980633782,-7.932570813029997,7.800000000000001,3.0
0,-6.953957390083815,51.71030264253045,41.0,-489.0,-213.73031283088108,-97.97494691780321,-2.5000000000000036,-13.0
0,55.44022601429856,-2.753356543236805,-14.0,92.0,125.82980615354768,-44.790018700333576,-0.20000000000000284,-0.0
1,-80.89609991694647,-53.25154077734237,69.0,-482.0,-60.77756481060169,-188.44013022054287,-21.6,-5.0
1,313.9215194096478,233.1471203179899,-173.0,2255.0,152.48589565201723,-50.85443464231139,4.0,10.0
0,116.64194471277801,73.58525292446257,-59.0,462.0,4.682813278885533,-62.82155414214503,-5.300000000000001,-10.0
1,4.235987984764051,45.24249369019958,15.0,-114.0,-19.340837348568357,37.17856906353791,3.200000000000003,8.0
0,-225.67740021054215,-28.904723815809803,65.0,-1130.0,-190.71282486990208,-152.21127263482958,4.100000000000001,5.0
1,-75.93882328955556,-25.660400224771138,-11.0,59.0,43.26695739861452,-50.57149838807413,-6.900000000000002,5.0
0,-8.047266867554526,13.776006410900436,-4.0,22.0,5.471153325600653,-8.047266867554526,7.800000000000001,5.0
1,100.45530658944836,91.73915405529647,-53.0,390.0,40.2719151437218,284.0820209684905,11.399999999999999,-3.0
1,-50.45972218170664,-55.797540890953314,-13.0,83.0,22.096293460880815,-64.13176113409872,2.3999999999999986,10.0
1,98.23351775126639,88.42934256326112,-70.0,528.0,-27.229673353404223,-35.88834052700895,-7.0,8.0
1,33.2974865148517,-13.72537557868418,-240.0,751.0,60.30987146818461,-74.14590916791826,5.400000000000002,-8.0
0,-19.139573192360785,-26.137795382666354,-42.0,137.0,1.4144350320596004,-19.139573192360785,-1.5,5.0
1,-126.84505879876133,-200.1980933696227,77.0,-1733.0,-101.80285915672175,-19.686293818684817,-9.899999999999999,5.0
0,97.68755727540815,92.49373579013127,-4.0,23.0,157.46476876213956,150.11154802950682,-3.599999999999998,10.0
0,-61.4786525696195,-49.73167839099756,11.0,-555.0,11.54276199631272,262.4660973981888,-4.899999999999999,10.0
0,-201.47534026311973,-320.6317231576968,77.0,-1914.0,-131.81333532423673,-266.88722286810935,-1.8000000000000007,5.0
0,-189.10708684810993,-311.59996991876665,22.0,-4206.0,-171.14078542114817,-55.84322303658473,2.0,-7.0
1,217.4204321213624,214.2503792120026,-24.0,5122.0,27.31233548908176,-224.30708528442392,-5.0,8.0
0,-301.1038532904388,-292.5292629217406,155.0,-2184.0,-67.04089328433429,51.587008360299706,7.699999999999999,-23.0
1,88.28716117423755,-81.59505552699852,-20.0,824.0,202.0837150565992,-67.99600797656763,-7.0,2.0
1,468.8480891730144,397.09319758533616,-81.0,4524.0,159.17239458198083,72.75864028890442,-4.900000000000002,3.0
1,235.15171724049083,212.89063982060748,-43.0,1935.0,188.45505562792732,163.9371600274576,9.0,-2.0
1,28.761354558198718,43.207464158139146,-36.0,1430.0,61.37321902325948,63.017807547541224,-4.200000000000003,3.0
0,-533.7750115239328,-536.0801689092136,84.0,-8786.0,-502.364740554224,-457.1037067304851,-4.299999999999997,8.0
1,-34.31915929846173,-137.37275434827347,18.0,-1793.0,-83.46020787194448,170.91329350883393,-6.300000000000001,13.0
0,-49.103285948456914,-79.73477362425456,45.0,-1511.0,-179.76651312991885,-58.908815318043025,-6.899999999999999,5.0
1,-62.57883541991896,-34.74941735654011,-3.0,1640.0,61.13939851734108,-60.47749560963689,-0.7999999999999972,5.0
1,208.5149215763638,222.18070028372358,-24.0,964.0,-47.09544596278579,-52.767725432533325,-13.600000000000001,3.0
0,15.106478459844993,-45.25364620929258,-3.0,12.0,-57.476318183080366,-80.3475902300554,-5.5,11.0
1,123.36897297105952,104.69643407002741,-3.0,2310.0,-24.31090912892637,-146.53667207494846,-9.5,5.0
1,-202.6176607042937,-176.6631622993973,9.0,-3375.0,-99.21993500586586,45.09761853162513,6.400000000000002,-18.0
1,-427.9483556780349,-386.0433971154205,32.0,-10138.0,-524.6449631171433,-473.9770376870706,-2.9999999999999964,-13.0
1,80.20967244389203,-108.68309230458613,9.0,-621.0,60.45262505367987,98.59462626486447,-11.499999999999996,5.0
1,-109.57693399554773,-103.25251378667986,5.0,-4270.0,-430.85781157731117,-331.6466687788761,-11.399999999999999,3.0
0,-249.46423921994165,-253.7741352015621,53.0,-5905.0,-244.23330740621736,22.025012252953047,-0.8000000000000007,-10.0
1,27.406362454786404,20.79659806104405,18.0,-925.0,-231.16051655589263,-160.40502364047575,0.5,-5.0
1,225.74114644480187,347.89914079097935,-19.0,3473.0,-35.25129202334938,-95.71576384946775,1.0999999999999979,5.0
0,-165.63417711303669,-154.9746912165133,28.0,-5215.0,-260.863301161196,4.519288855649847,8.2,-18.0
1,-72.41150752468343,-8.169390403601255,17.0,-775.0,-42.78550520144381,29.982750596214828,6.699999999999999,-21.0
0,-238.11780467998778,-245.2221814364475,57.0,-794.0,-17.45101532292938,145.28582587480264,-1.5,-5.0
1,212.6345825072076,344.0434073727288,-19.0,4780.0,33.02060355987123,52.55905958887047,-2.1999999999999993,8.0
1,-78.15158708700778,-40.1193008788473,-19.0,932.0,78.04442579447209,128.66954693947605,4.699999999999996,-7.0
0,98.75343594293986,198.6157280476848,-15.0,908.0,-16.874539238849366,-195.0887818764088,7.399999999999999,5.0
1,-96.32706801773043,-164.944412281754,-12.0,422.0,44.14260763460197,79.81816378521717,-3.200000000000003,3.0
1,48.03788512614983,73.42005549094733,-55.0,1019.0,118.86408365589955,48.03788512614983,8.5,0.0
0,-78.80329770401704,-89.76422528212947,46.0,-368.0,9.755921169415842,-11.213945535085259,-0.0,-0.0
0,141.05767506868324,69.72554294652741,-12.0,389.0,39.64352179124376,35.1839975593241,-9.100000000000001,5.0
1,-30.394787589458247,-172.0610882386129,3.0,-113.0,152.15174081860937,-292.90916771497064,4.199999999999999,-8.0
0,-62.39849304021277,-96.18836906834167,-38.0,404.0,37.48824868983411,-34.975100942360996,3.799999999999997,-2.0
1,-110.56927076074089,-135.43788884229343,33.0,-1100.0,54.0941231346053,-42.06458634329738,-0.3000000000000007,0.0
0,-26.972085424274383,21.60810490836684,299.0,-763.0,-19.52863206116581,-12.12880263739703,-3.6999999999999993,-0.0
1,-26.49893600339533,-53.07480966774688,-28.0,241.0,-85.80433230488143,-66.54923359770692,-5.300000000000001,-2.0
0,-221.59736226306632,2.385525986172979,295.0,-1768.0,-186.06497993262906,-141.2731250005006,-4.400000000000002,5.0
0,-123.60025838859883,-97.689810842101,24.0,-1113.0,-79.19132260434458,-127.40762104377882,1.0,2.0
0,-22.44183267669837,-42.578358530925925,-11.0,294.0,-50.30894888567377,-11.032781433568061,-10.3,8.0
0,-171.10717257621377,-195.3018133216824,-3.0,29.0,84.12927742606462,-169.7544315846335,13.600000000000001,-16.0
0,-82.79650993289488,-273.66970902845173,26.0,-1022.0,15.015820995607555,-261.0981865947226,1.0,-10.0
0,106.9614104797804,157.008901724736,-53.0,797.0,-187.27501627416518,209.93039498464464,2.200000000000003,-13.0
0,-307.0551663365061,-264.1018339336006,14.0,-7072.0,-430.493606572471,-271.0441795922993,-4.899999999999999,6.0
0,-322.8718948466826,-353.79136958166055,21.0,-9594.0,-388.63305240925865,-494.8264072362974,-14.199999999999996,3.0
0,-106.6602460184306,-157.34372200879238,-2.0,70.0,189.25170631209062,-38.07943069583257,-0.10000000000000142,8.0
1,6.9638773455060345,31.87901354090377,-28.0,1297.0,-42.807090640340675,-125.00376703408824,-2.1999999999999993,-18.0
0,175.39011159945358,113.52600060323971,-48.0,2318.0,158.2868170220113,123.60267073619707,3.099999999999998,13.0
1,123.8141451504132,104.29634865844992,1.0,-29.0,-32.61774769684803,-38.07743384003743,0.0,0.0
0,125.90460642397329,173.70257064661064,-36.0,310.0,-43.07298921612323,86.09278462198517,-1.6000000000000014,-5.0
1,123.43293116595919,52.427397120370415,28.0,-643.0,-135.20532434869165,-68.14395643505804,-5.0,-13.0
1,-15.813846120219523,53.045890464479726,-29.0,1184.0,105.88038099398204,-35.198333132267635,12.199999999999996,-5.0
0,-265.5845844791495,-241.98272911695017,55.0,-1811.0,-160.9091796367229,-4.262297291351615,-0.5,-3.0
0,-132.2484376483858,-119.59522542738046,19.0,-1190.0,-78.23031923066173,-180.36421830589052,-9.5,13.0
1,126.51627751283218,83.64759860355139,-36.0,255.0,-29.031518611516276,-9.15602703468926,-0.9000000000000021,11.0
1,51.96711209026489,-56.403124732157494,21.0,-134.0,48.451872404836195,-88.40180430080682,-3.8000000000000007,6.0
0,-574.604558925859,-444.7629348047701,131.0,-5421.0,-242.44642632044975,-146.48923263236497,5.700000000000003,-10.0
0,33.5050601131411,174.975459085686,102.0,-462.0,21.10452292068544,149.22128392710601,6.600000000000001,8.0
0,-164.10559773232626,-192.1693942526988,30.0,-644.0,-66.1269015930443,27.913094036580105,0.1999999999999993,-0.0
1,-16.464543452992757,-103.83402792521929,12.0,-276.0,216.41627219416387,-108.5132079037162,0.4000000000000057,8.0
0,-77.02818946308298,-106.15197234785751,114.0,-991.0,11.097353967099252,0.12096076011221157,-2.6000000000000014,20.0
0,98.50763054063486,-14.665778699871908,-42.0,290.0,115.07514792986467,-5.906212331054576,2.3000000000000007,2.0
0,-79.26593318884898,-74.0022446136802,18.0,-1507.0,78.26915004421357,123.67522029718702,2.6000000000000014,-11.0
0,406.7458805109968,445.3190851109098,-27.0,9927.0,243.33421665916308,238.3854111906769,6.299999999999997,3.0
0,-316.1798716445862,-243.16432446779936,116.0,-2824.0,-140.59814461392193,-204.70101300006763,3.1999999999999993,-5.0
